#{"t_start": 1645662458.9154193, "env_id": "LunarLander-v2"}
r,l,t
241.331728,251,1512.669348
286.189076,249,1512.813554
255.27053,263,1512.964385
275.960955,254,1513.118381
228.564113,300,1513.303414
261.914055,283,1513.47667
291.212679,305,1513.644498
94.782361,1000,1515.424149
285.885171,274,1515.59414
16.188165,260,1515.740748
268.17154,270,1515.913353
240.397793,326,1516.104368
265.018484,291,1517.042281
-13.59981,191,1517.148656
277.373138,270,1517.309356
271.529619,263,1517.45982
24.356951,258,1517.612465
265.86036,255,1517.765415
236.362803,292,1517.943421
272.019827,262,1518.095385
293.574912,286,1518.995409
264.160184,244,1519.147437
251.287304,294,1519.316524
255.797324,291,1519.487617
-17.936482,299,1519.657729
131.633593,1000,1521.507359
280.349979,306,1521.693377
276.720458,241,1521.839397
146.226669,1000,1522.695403
279.306076,254,1523.586403
151.467474,1000,1524.442258
123.444708,1000,1525.969374
10.820006,209,1526.09234
254.533341,250,1526.246745
279.473967,288,1526.403731
1.668259,212,1526.526762
273.453691,287,1526.700855
121.340706,1000,1528.492313
203.256682,365,1528.778323
264.840425,421,1529.087368
250.383446,282,1529.258368
287.933901,278,1529.433343
254.362288,313,1529.621384
-20.984956,246,1530.503349
-18.848448,194,1530.61342
241.8882,261,1530.787028
282.96286,282,1530.963649
106.16598,1000,1532.042429
299.186286,256,1532.930372
293.442779,267,1533.086358
132.387985,1000,1534.052365
286.670135,297,1534.217442
110.779224,1000,1535.904998
253.978063,247,1536.054179
267.621094,307,1536.242353
273.794784,296,1536.444416
228.478165,276,1536.623363
220.011156,260,1536.784443
244.151112,275,1537.703394
240.048036,317,1537.911465
237.00005,326,1538.129625
290.926896,272,1538.299744
277.867321,258,1538.467852
211.398645,270,1538.63397
275.637668,293,1538.806134
242.028296,313,1539.765362
246.998815,296,1539.946371
254.466011,271,1540.128382
292.293647,307,1540.305379
-7.931588,255,1540.446557
153.556242,1000,1542.048051
228.999804,278,1542.218102
253.23155,283,1542.382662
46.874505,217,1542.508375
120.365965,1000,1544.196342
279.893032,254,1544.370333
2.134548,268,1544.525467
271.310788,260,1544.698593
242.685461,274,1544.858714
302.786191,279,1545.026834
260.958029,264,1545.180924
233.240524,321,1545.39206
244.775114,259,1546.296409
11.069503,229,1546.434416
246.450523,601,1546.935709
0.822852,238,1547.071796
-17.327262,232,1547.217891
22.193446,234,1547.351942
288.595673,286,1547.514134
-35.657058,265,1548.451214
279.081882,248,1548.598813
276.946301,263,1548.757338
290.024831,257,1548.910327
293.748207,284,1549.089351
270.581035,258,1549.237359
264.731189,291,1549.413329
231.766977,280,1550.308304
44.204974,247,1550.460357
210.28281,289,1550.639906
-1.554673,190,1550.747861
284.463725,292,1550.942342
227.322836,290,1551.125969
269.546704,256,1551.279559
-4.885473,205,1551.392296
14.279411,251,1551.539353
277.104735,317,1552.48438
110.750479,1000,1553.405051
254.922254,253,1553.560133
208.853014,264,1553.72224
294.061808,310,1554.65444
141.512617,1000,1555.696395
243.733159,255,1555.851385
250.415133,273,1556.033424
115.797849,1000,1557.81936
265.666933,743,1558.309396
264.560513,257,1558.484385
236.778799,262,1558.650396
231.421854,265,1559.556371
255.667668,250,1559.716359
262.05129,274,1559.883524
272.530767,289,1560.061357
49.227047,222,1560.18737
23.875827,229,1560.326438
-36.078266,164,1560.419404
-22.694495,233,1560.553424
166.202278,1000,1561.982887
241.919004,266,1562.14436
251.189701,262,1562.319333
-1.489089,250,1562.473328
268.252706,264,1562.647375
159.341836,1000,1564.460496
-1.017056,247,1564.597131
264.227693,265,1564.754706
293.340305,294,1564.932337
258.733958,272,1565.107372
250.95577,265,1565.264426
243.176883,277,1566.17386
236.205512,281,1566.346555
274.680558,258,1566.519969
269.153144,286,1566.686583
270.991507,271,1566.85235
213.617628,277,1567.055402
254.274173,265,1567.2174
280.271438,288,1568.132374
249.370264,268,1568.325426
255.056788,272,1568.486509
216.717549,269,1568.642558
239.985553,255,1568.798623
252.367251,276,1568.962718
223.881526,278,1569.13785
264.843909,267,1569.304976
278.941013,325,1570.269381
260.420853,794,1571.089389
266.159175,267,1571.247401
294.088061,260,1571.419501
144.240563,1000,1573.127396
-25.096832,194,1573.235383
283.757666,294,1573.440465
239.58024,252,1573.592536
267.294111,269,1573.764676
230.079062,280,1573.931782
237.94489,273,1574.853406
251.376302,267,1575.024918
161.09368,1000,1575.947586
-22.493962,247,1576.090975
20.411304,191,1576.198687
269.317834,262,1576.378347
139.684177,1000,1578.179102
208.992341,271,1578.347682
241.555547,253,1578.497372
243.665652,290,1578.674351
19.229576,241,1578.815373
35.91178,250,1579.696244
252.011198,260,1579.863282
251.298843,291,1580.040317
150.857823,1000,1580.820346
242.042633,267,1580.992352
6.879371,229,1581.870367
278.837443,257,1582.030541
242.594817,277,1582.206687
268.250262,268,1582.371749
246.470997,251,1582.525867
268.407836,252,1582.691566
239.736534,275,1582.859344
-26.825709,241,1582.998359
280.407214,268,1583.938496
244.495389,270,1584.108666
289.926808,267,1584.274737
285.239849,276,1584.427793
243.964523,253,1584.579811
-0.239306,228,1584.716864
244.071169,282,1584.887943
-11.328949,189,1584.994052
261.536118,270,1585.925447
124.098349,1000,1586.863174
236.411917,330,1587.105302
290.708361,282,1587.280324
268.63651,254,1588.187475
276.12514,306,1588.378434
223.170604,321,1588.588516
257.161962,277,1588.759573
254.782668,284,1588.932686
247.119723,293,1589.1098
20.404584,222,1589.235831
226.006525,267,1589.395663
243.551632,271,1590.312336
236.265447,257,1590.468482
165.088952,1000,1591.594347
-4.208537,239,1591.734757
263.665288,469,1592.823377
290.872551,413,1593.101871
236.595565,257,1593.259444
281.382862,283,1593.448781
238.776352,267,1593.605364
249.153784,272,1593.767636
239.908306,279,1593.939972
253.909691,282,1594.857466
240.627131,318,1595.090483
299.117522,306,1595.26762
124.251307,1000,1596.124412
257.042798,254,1597.047386
18.158006,186,1597.168368
277.930394,269,1597.324466
-0.684454,249,1597.465522
271.06718,264,1597.631608
26.848815,235,1597.769688
240.94821,281,1597.943331
222.571684,271,1598.107342
265.635589,273,1598.27836
130.386068,1000,1600.058287
236.717517,303,1600.250329
290.068158,276,1600.409367
255.036906,253,1600.565702
-8.731925,242,1601.467462
242.529075,300,1601.688171
-17.282931,180,1601.792507
235.881377,262,1601.94977
255.099106,307,1602.15536
-15.057802,210,1602.27079
244.274853,273,1602.435351
133.437854,1000,1604.009193
258.170189,264,1604.176276
269.131072,287,1604.350032
160.69126,1000,1605.956102
264.18101,311,1606.191807
266.042713,303,1606.380431
16.147799,252,1606.528533
234.969267,315,1606.732589
243.670543,273,1606.897198
222.993657,281,1607.084699
260.031835,248,1607.243455
268.755324,294,1608.203388
14.663974,223,1608.336318
268.574985,280,1608.506324
283.096497,265,1608.673296
18.001467,223,1608.811302
269.341378,300,1609.019324
219.592047,314,1609.231556
242.430623,271,1610.142375
257.355829,298,1610.342633
156.851347,1000,1611.304976
251.677616,258,1611.461557
284.453324,255,1611.6152
271.483773,321,1612.575382
37.768305,196,1612.691418
19.703027,222,1612.811503
276.99144,274,1612.983601
247.775001,271,1613.141633
139.353295,1000,1614.863873
222.842993,280,1615.040617
281.407459,286,1615.204735
269.662622,264,1615.368787
217.956888,297,1615.582835
267.564638,254,1615.738881
259.344839,277,1615.905914
31.590993,250,1616.053329
222.241874,394,1617.10554
225.68267,298,1617.306396
280.171493,279,1617.503896
254.936237,328,1617.722881
269.392281,308,1617.91399
252.000506,253,1618.069562
10.044723,224,1618.199339
232.623435,287,1619.135452
244.056671,255,1619.291698
222.924786,264,1619.451322
231.052096,255,1619.604604
-16.3465,204,1619.716326
273.575691,290,1619.891617
231.829232,268,1620.054929
207.201901,278,1620.982347
257.903263,283,1621.191501
244.124569,277,1621.355807
285.564436,289,1621.534867
285.901918,267,1621.689914
-8.512467,183,1621.791933
233.95178,284,1621.975988
277.306173,253,1622.140008
146.929197,1000,1623.825788
207.568408,311,1624.032844
12.742654,218,1624.156955
3.161378,176,1624.252973
229.496976,281,1624.435162
260.087272,289,1625.35835
275.952564,262,1625.520314
216.833702,338,1625.778473
266.969469,249,1625.934282
285.400594,281,1626.09829
256.604806,266,1626.263299
250.12402,334,1626.50577
247.344263,283,1626.675362
144.395061,1000,1628.16679
143.614814,1000,1628.850346
246.570388,245,1629.76438
224.256518,258,1629.921472
228.842725,264,1630.072592
144.171757,1000,1630.931104
269.380052,309,1631.128156
257.176127,261,1632.039394
233.886981,261,1632.200907
15.748379,243,1632.344964
281.283525,273,1632.513369
257.223547,290,1632.701281
-24.802268,188,1632.810318
10.130414,219,1632.938318
-9.314917,200,1633.05732
259.621868,265,1634.040117
265.405113,296,1634.229928
-14.972699,201,1634.34297
255.948758,282,1634.515391
282.84063,297,1634.698265
225.814979,274,1634.869806
218.399593,278,1635.039353
-35.23498,201,1635.151342
247.859313,273,1636.094398
251.82683,302,1636.281657
274.587611,257,1636.44166
244.800736,269,1636.602682
9.447528,257,1636.751846
239.114537,279,1636.926372
258.709728,266,1637.082854
255.308917,294,1638.00236
239.654782,309,1638.229444
269.009302,274,1638.39641
254.881226,273,1638.562482
223.269114,323,1638.779556
269.345215,260,1638.950576
247.002542,295,1639.128729
246.356044,289,1640.059387
258.771508,247,1640.222354
266.029787,260,1640.384494
26.014822,212,1640.501552
9.160998,249,1640.641654
249.416295,299,1640.842789
139.011103,1000,1642.394397
251.812693,289,1642.57149
-3.934196,249,1642.712576
250.535303,254,1642.863673
247.299539,251,1643.016802
262.2967,257,1643.178893
261.031639,253,1643.335976
267.824517,277,1644.253334
272.946071,245,1644.408352
220.077307,294,1644.60932
254.18139,281,1644.77832
270.219414,275,1644.952307
9.849682,218,1645.082327
278.987163,296,1645.252497
259.417419,262,1645.411749
38.064964,220,1646.284309
239.64463,297,1646.48954
233.195251,361,1646.731683
-11.198129,250,1646.872302
246.862992,280,1647.043773
273.107592,274,1647.214285
214.096949,257,1647.368327
253.687628,255,1647.529522
52.512913,253,1648.455384
269.795698,270,1648.628503
251.055257,322,1648.832702
32.542117,233,1648.966351
264.508886,263,1649.115305
260.923267,273,1649.28334
245.546466,272,1649.453341
275.726263,346,1650.446362
284.054887,269,1650.6304
-5.503844,211,1650.749437
5.590576,218,1650.878477
280.709646,255,1651.037519
268.666114,312,1651.223636
281.707056,321,1651.40463
226.714031,270,1651.565654
286.265005,312,1652.499374
260.680999,270,1652.678541
265.608831,309,1652.860586
231.630233,258,1653.017615
263.505127,258,1653.190436
141.435528,1000,1654.758422
258.429018,256,1654.917459
240.985196,256,1655.075511
197.547475,349,1655.339606
263.817705,272,1655.519666
-33.401736,226,1655.654417
280.272561,294,1655.828386
267.85966,257,1656.731112
208.223872,294,1656.955257
280.035419,289,1657.130044
238.760993,288,1657.303585
234.434125,260,1657.456941
275.6644,264,1657.622491
253.529392,347,1657.879345
236.306411,281,1658.79882
260.213959,313,1658.998765
256.16475,251,1659.147833
280.235352,252,1659.302901
280.39004,296,1659.470946
138.236647,1000,1661.054566
268.107731,289,1661.239614
250.750785,258,1661.399672
271.890633,296,1661.604615
16.801899,221,1661.730588
115.185287,1000,1663.443495
235.607535,295,1663.636612
208.500217,276,1663.825219
255.232168,265,1663.984725
22.780872,230,1664.1174
278.336513,284,1664.288331
248.438569,315,1664.510494
239.299364,276,1665.461368
278.500492,289,1665.671447
26.655287,239,1665.803554
242.683436,248,1665.957533
139.364644,1000,1666.778353
269.488177,252,1667.691334
243.506587,265,1667.861783
257.014027,256,1668.016895
45.871124,254,1668.158948
278.672201,263,1668.336987
11.22136,218,1668.45734
258.772012,285,1668.626317
248.982263,253,1668.788323
263.481287,268,1669.712333
220.350641,304,1669.938497
29.636061,258,1670.085545
1.267953,196,1670.194538
232.632798,279,1670.381541
250.052542,271,1670.5484
212.614716,264,1670.713537
254.666323,291,1670.883601
266.504642,307,1671.835233
267.023859,263,1671.991986
269.611524,262,1672.170032
24.070123,239,1672.30509
274.118314,270,1672.467186
228.445709,265,1672.632785
237.34286,268,1672.78936
223.32107,271,1673.707525
11.321194,241,1673.857327
247.053986,266,1674.018308
263.472297,279,1674.188015
269.821742,255,1674.346601
226.896454,256,1674.506036
284.821012,266,1674.678334
249.84673,264,1674.853252
-23.51972,208,1675.739929
238.680853,830,1676.359357
264.477841,282,1676.53142
236.731409,242,1676.677481
239.502892,273,1676.849557
241.53454,273,1677.015412
270.710989,612,1678.210585
224.550848,264,1678.37835
279.89383,318,1678.605335
236.043219,261,1678.758334
271.922038,286,1678.920334
239.864215,259,1679.086334
17.005231,191,1679.942348
23.581208,218,1680.078487
295.319057,256,1680.247783
267.47411,307,1680.437736
266.720803,280,1680.604954
232.914771,260,1680.760978
263.711826,294,1680.942064
237.648299,267,1681.120476
-17.791662,227,1682.008951
140.671455,1000,1682.933308
10.980001,234,1683.062343
270.168753,268,1683.232296
162.969306,1000,1684.733552
247.741919,278,1684.900492
237.909371,420,1685.266903
261.802544,322,1685.484394
274.663112,260,1685.64234
264.110379,252,1686.545383
225.186193,281,1686.727369
279.43218,295,1686.894482
260.641246,330,1687.116637
18.063356,217,1687.244586
9.798879,246,1687.383674
263.737087,274,1687.569586
253.750145,262,1687.732575
277.937288,273,1688.6693
254.491247,238,1688.82141
225.533229,273,1688.9884
269.401492,274,1689.163863
271.543733,293,1689.339551
274.892395,291,1689.507596
237.147755,244,1689.654603
246.39319,286,1690.623345
258.857403,274,1690.797376
39.558943,242,1690.929467
245.096961,256,1691.09149
248.311396,268,1691.255542
255.150552,292,1691.447596
261.523044,261,1691.612631
232.664252,251,1691.766668
293.464399,265,1692.672352
251.072259,249,1692.844442
272.25472,267,1693.002512
264.487661,270,1693.176548
139.960814,1000,1693.924697
14.325084,219,1694.808289
257.929049,258,1694.982367
274.647216,253,1695.148396
253.286364,250,1695.313486
260.618175,249,1695.475517
253.744244,274,1695.654527
277.099167,266,1695.819567
256.307656,250,1695.968609
289.468459,262,1696.957366
-47.13895,228,1697.107384
293.637448,262,1697.271644
232.769356,265,1697.446697
160.315298,1000,1698.466655
223.509633,341,1699.470023
14.96903,219,1699.602678
267.248576,291,1699.780756
262.249375,292,1699.963861
-2.884004,229,1700.097603
-4.860433,226,1700.233295
14.75447,200,1700.346836
230.430185,266,1700.501429
270.693314,242,1701.427409
248.538226,259,1701.59135
275.000532,282,1701.756458
253.374509,258,1701.915673
254.917312,285,1702.08573
277.445369,311,1702.262719
250.564296,260,1702.424805
282.920266,268,1702.590892
228.411752,332,1703.578357
272.309777,253,1703.738468
159.630923,1000,1704.729509
258.917554,265,1704.908431
247.999565,313,1705.86934
277.898809,271,1706.048503
225.615371,447,1706.411833
238.375085,257,1706.567845
14.480645,236,1706.69787
243.835392,260,1706.860569
26.936782,257,1707.012029
279.430578,355,1708.038322
257.769739,268,1708.225472
226.374018,271,1708.403634
244.408636,269,1708.573695
226.162222,262,1708.734406
16.108019,247,1708.882267
270.963064,279,1709.058313
243.224633,273,1709.226303
251.733161,255,1710.126842
-0.62768,232,1710.271554
268.132206,291,1710.436685
11.445979,217,1710.569523
259.237055,370,1710.819323
269.925821,283,1710.999779
269.63209,324,1711.228332
265.633894,307,1712.20344
276.492569,250,1712.367418
278.460327,293,1712.541544
243.265373,262,1712.695652
7.110586,232,1712.820792
250.607761,257,1712.986869
230.755969,272,1713.148956
262.854816,247,1713.303034
279.211715,259,1714.236416
-20.099785,217,1714.367226
268.419367,297,1714.552293
234.289287,256,1714.716332
274.735355,289,1714.889304
252.26224,290,1715.070331
256.772544,480,1715.447803
255.444312,244,1716.355514
260.613022,259,1716.529696
272.178653,309,1716.721345
262.539875,317,1716.92651
246.610959,283,1717.095355
237.387883,260,1717.249538
16.347673,199,1717.358349
285.963047,303,1718.305148
270.257118,248,1718.479254
53.100605,221,1718.608301
246.899784,662,1719.130315
273.648971,243,1719.278321
181.840078,1000,1720.800487
246.15829,277,1720.962484
41.135011,218,1721.098525
255.119172,245,1721.250639
238.967257,259,1721.408754
36.240649,249,1721.545905
255.746485,271,1721.717013
230.183035,257,1722.644411
-22.952743,233,1722.788705
248.158611,288,1722.965311
227.732842,273,1723.134068
242.93536,271,1723.304589
272.707082,255,1723.467232
265.089222,311,1723.649322
40.726253,241,1723.785881
236.809669,297,1724.716238
248.390493,295,1724.913208
257.353244,284,1725.077296
258.663906,786,1725.703524
281.367907,277,1725.87752
